91	Papua
.01	Merauke
:01	Merauke
2001	Nasem
1002	Samkai
1003	Karang Indah
1004	Mandala
1005	Maro
1006	Kelapa Lima
1007	Rimba Jaya
2013	Wasur
1014	Bambu Pemali
1015	Seringgu Jaya
1016	Kamundu
1017	Kamahedoga
1018	Muli
2019	Bokem
2020	Buti
2021	Nggolar
:02	Muting
2001	Muting
2003	Boha
2005	Wan
2006	Kolam
2007	Selauw
2008	Pachas
2010	Seed Agung
2011	Enggol Jaya
2012	Manway Bop
2013	Efkab Makmur
2014	Sigabel Jaya
2015	Andaito
:03	Okaba
2001	Okaba
2005	Wambi
2006	Makaling
2007	Alatep
2018	Iwol
2019	Dufmiraf
2020	Alaku
2021	Sanggase
2024	Es Wambi
:04	Kimaam
2001	Kimaam
2002	Komolom
2003	Kumbis
2004	Kalilam
2005	Teri
2018	Mambum
2019	Kiworo
2020	Woner
2021	Deka
2022	Turiram
2023	Sabudom
2033	Purawanderu
2034	Umanderu
2035	Webu
:05	Semangga
2001	Matara
2002	Waninggap Nanggo
2003	Urumb
2004	Sidomulyo
2005	Kuprik
2006	Kuper
2007	Semangga Jaya
2008	Marga Mulya
2009	Muram Sari
2010	Waninggap Kai
:06	Tanah Miring
2001	Yasa Mulya
2002	Sumber Harapan
2003	Waninggap Sai
2004	Amunkay
2005	Hidup Baru
2006	Sarmayam Indah
2007	Ngguti Bob
2008	Waninggap Miraf
2009	Isano Mbias
2010	Yaba Maru
2011	Soa
2012	Tambat
2013	Bersehati
2014	Kamangi
:07	Jagebob
2001	Kartini
2002	Makarti Jaya
2003	Nalkin
2004	Angger Permegi
2005	Poo
2006	Mimi Baru
2007	Kamno Sari
2008	Blandin Kakayo
2009	Gurinda Jaya
2010	Jagebob Raya
2011	Wenda Asri
2012	Melin Megikar
2013	Obaat Trow
2014	Jemunain Jaya
:08	Sota
2001	Sota
2002	Yanggandur
2003	Rawa Biru
2004	Toray
2005	Erambu
:09	Ulilin
2001	Selil
2002	Kindiki
2003	Kumaaf
2004	Nggayu
2005	Kafyamke
2006	Mandekman
2007	Rawa Hayu
2008	Belbeland
2009	Kireli
2010	Kandrakai
2011	Baidub
:10	Elikobal
2001	Bupul
2002	Tanas
2003	Kweel
2004	Sipias
2005	Metaat Makmur
2006	Enggal Jaya
2007	Gerisar
2008	Bupul Indah
2009	Tof-Tof
2010	Bunggay
2011	Bouwer
2012	Bumun
:11	Kurik
2001	Harapan Makmur
2006	Kurik
2007	Telaga Sari
2008	Sumber Rejeki
2009	Jaya Makmur
2011	Sumber Mulya
2012	Kaliki
2013	Ivimahad
2019	Salor Indah
2021	Candra Jaya
2022	Wonorejo
2023	Anumbob
2024	Wapeko
:12	Naukenjerai
2001	Kuler
2002	Onggaya
2003	Tomer
2004	Tomerau
2005	Kondo
:13	Animha
2001	Koa
2002	Baad
2003	Senegi
2004	Wayau
2005	Kaisah
:14	Malind
2001	Kumbe
2002	Onggari
2003	Rawasari
2004	Padang Raharja
2005	Kaiburse
2006	Domande
2007	Suka Maju
:15	Tubang
2001	Yowied
2002	Dokib
2003	Wamal
2004	Dodalim
2005	Woboyo
2006	Welbuti
:16	Ngguti
2001	Po Epe
2002	Yawimu
2003	Taga Epe
2004	Nakias
2005	Salam Epe
2006	Yomop
:17	Kaptel
2001	Kwemsid
2002	Kaptel
2003	Kaniskobat
2004	Ihalik
2005	Bu-Epe
:18	Tabonji
2001	Tabonji
2002	Wanggambi
2003	Bamol I
2004	Suam
2005	Yamuka
2006	Iromoro
2007	Konjombando
2008	Yeraha
2009	Bamol II
:19	Waan
2001	Konorau
2002	Waan
2003	Tor
2004	Kladar
2005	Sabon
2006	Sibenda
2007	Wetau
2008	Kawe
2009	Pembri
2010	Wantarma
2011	Dafnawanga
:20	Ilwayab
2001	Wanam
2002	Padua
2003	Bibikem
2004	Wogikel
2005	Uli - Uli
2006	Sigad
.02	Jayawijaya
:01	Wamena
1001	Wamena Kota
2015	Honelama
2025	Hulekama
2034	Batu Merah
2037	Autakma
1056	Sinapuk
1057	Sinakma
2058	Honelama Dua
2059	Honaima
2060	Lanitipo
2061	Wamaroma
:03	Kurulu
2001	Jiwika
2006	Mulima
2007	Waga-Waga
2009	Abusa
2011	Eragama
2017	Kimima
2018	Mebagaima
2019	Iyantik
2020	Umpagalo
2021	Hopama
2033	Obya
2043	Utkolo Satu
:04	Asologaima
2006	Kimbin
2008	Walak
2015	Araboda
2017	Logotpaga
2025	Wawanca
2026	Miligatnem
2029	Loki
2034	Tikawo
2044	Kombagwe
2045	Wanggonoma
:12	Hubikosi
2001	Hubikosi
2007	Kosimeage
2008	Kosihilapok
2015	Meagama
2018	Pipukmo
2019	Isakusa
2020	Pelima
2021	Kikhumo
2028	Jibilabaga
2029	Ikilumo
2030	Sunili
:15	Bolakme
2001	Bolakme
2003	Munak
2014	Tenonggame
2016	Bandua
2019	Lani Timur
2035	Nunggarugum
2036	Poitmos
2037	Kugitero
2038	Wenamela
2039	Bimu
2040	Tekani
2056	Owagambak
:25	Walelagama
2001	Walelagama
2002	Pugima
2010	Itlay Halitopo
2011	Kubulakma
2012	Kulaken
2013	Wamusage
:27	Musatfak
2001	Temia
2002	Anegera
2003	Elabukama
2004	Siapma
2005	Hamuhi
2006	Kosihave
2007	Mulupalek
2008	Pumasili
2009	Abulukmo
2010	Yumugima
:28	Wolo
2001	Wolo
2008	Kukurima
2011	Pirambot
2015	Tegabaga
2016	Wollo Timur
2017	Alugi
2027	Wunan
2028	Wodloma
:29	Asolokobal
2005	Sinata
2006	Asolokobal
2011	Hesatom
2012	Asotapo
2013	Wiaima
2014	Ninabua
2015	Helaluwa
2016	Mulinekama
2037	Yapema
:34	Pelebaga
2003	Heatnem
2008	Wililimo
2009	Yabem
2012	Waukahilapok
2013	Aleak
2014	Inanekelok
2015	Witalak
2016	Mulukmo
2017	Landia
2018	Filia
2019	Isugunik
