33	Jawa Tengah
.01	Cilacap
:01	Kedungreja
2001	Tambakreja
2002	Bumireja
2003	Ciklapa
2004	Kedungreja
2005	Tambaksari
2006	Rejamulya
2007	Sidanegara
2008	Kaliwungu
2009	Jatisari
2010	Bangunreja
2011	Bojongsari
:02	Kesugihan
2001	Menganti
2002	Slarang
2003	Kesugihan
2004	Kalisabuk
2005	Karangkandri
2006	Kuripan
2007	Dondong
2008	Planjan
2009	Ciwuni
2010	Karangjengkol
2011	Keleng
2012	Pesanggrahan
2013	Bulupayung
2014	Kuripan Kidul
2015	Jangrana
2016	Kesugihan Kidul
:03	Adipala
2001	Welahan Wetan
2002	Glempangpasir
2003	Pedasong
2004	Karangbenda
2005	Karanganyar
2006	Bunton
2007	Wlahar
2008	Penggalang
2009	Adipala
2010	Adireja Kulon
2011	Adireja Wetan
2012	Adiraja
2013	Doplang
2014	Kalikudi
2015	Karangsari
2016	Gombolharjo
:04	Binangun
2001	Jati
2002	Kepudang
2003	Jepara Kulon
2004	Widarapayung Kulon
2005	Jepara Wetan
2006	Bangkal
2007	Binangun
2008	Widarapayung Wetan
2009	Alangamba
2010	Pasuruhan
2011	Sidaurip
2012	Pagubugan
2013	Pesawahan
2014	Kemojing
2015	Karangnangka
2016	Sidayu
2017	Pagubugan Kulon
:05	Nusawungu
2001	Karangtawang
2002	Karangpakis
2003	Banjarsari
2004	Jetis
2005	Banjareja
2006	Kedungbenda
2007	Klumprit
2008	Karangsembung
2009	Purwodadi
2010	Nusawangkal
2011	Karangputat
2012	Banjarwaru
2013	Danasri Kidul
2014	Nusawungu
2015	Danasri Lor
2016	Danasri
2017	Sikanco
:06	Kroya
2001	Sikampuh
2002	Pekuncen
2003	Ayamalas
2004	Pesanggrahan
2005	Kroya
2006	Karangmangu
2007	Pucung Kidul
2008	Mergawati
2009	Pucung Lor
2010	Bajing
2011	Gentasari
2012	Kedawung
2013	Mujur
2014	Buntu
2015	Karangturi
2016	Bajing Kulon
2017	Mujur Lor
:07	Maos
2001	Karangkemiri
2002	Karangrena
2003	Maos Kidul
2004	Maos Lor
2005	Kalijaran
2006	Mernek
2007	Panisihan
2008	Glempang
2009	Karangreja
2010	Klapagada
:08	Jeruklegi
2001	Tritih Wetan
2002	Sumingkir
2003	Jeruklegi Wetan
2004	Brebeg
