12	Sumatera Utara
.01	Tapanuli Tengah
:01	Barus
1001	Pasar Batu Gerigis
1002	Padang Masiang
2003	Kampung Solok
2004	Pasar Terandam
2005	Sigambo Gambo
2006	Ujung Batu
2007	Kinali
2008	Kampung Mudik
2009	Aek Dakka
2010	Patupangan
2011	Gabungan Hasang
2017	Bungo Tanjung
2018	Kedai Gedang
:02	Sorkam
1001	Sorkam
1002	Pargarutan
2003	Teluk Roban
1004	Tarutung Bolak
2005	Fajar
2006	Pardamean
2007	Pelita
2008	Rianiate
1009	Naipospos Barat
2010	Gonting Mahe
2011	Dolok Pantis
2014	Pea Raja
2015	Bottot
2016	Sorkam Tengah
2017	Sorkam Kiri
2018	Pananggahan
2019	Pagaran Julu
2020	Hite Urat
2021	Sihapas
2022	Nauli
2023	Muara Nauli
:03	Pandan
1001	Pandan
1002	Hajoran
1003	Aek Tolang
1004	Lubuk Tukko
1005	Sibuluan Indah
1006	Sibuluan Nauli
1011	Aek Sitio-tio
1012	Sibuluan Raya
1013	Kalangan
2014	Aek Garut
2015	Sitio-Tio Hilir
1016	Pandan Wangi
1017	Lubuk Tukko Baru
1018	Sibuluan Baru
1019	Sibuluan Terpadu
1020	Sihaporas Nauli
1021	Pasar Baru
1022	Budi Luhur
1023	Kalangan Indah
1024	Mangga Dua
1025	Muara Nibung
1026	Hajoran Indah
:04	Pinangsori
1001	Pinangsori
2002	Gunung Marijo
2003	Sihaporas
1004	Sitonong Bangun
2005	Toga Basir
2006	Parjalihotan Baru
1007	Pinangbaru
2008	Danau Pandan
1009	Albion Prancis
1010	Sori Nauli
:05	Manduamas
1001	P.O. Manduamas
2002	Saragih
1003	Binjohara
2004	Pagaran Nauli
2005	Sarma Nauli
2006	Manduamas Lama
2007	Tumba
2008	Tumba Jae
2009	Lae Monong
2010	Saragih Barat
2011	Saragih Timur
2012	Binjohara Uruk
2013	Binjohara Baru
2014	Tumba Nauli
2015	Manduamas Baru
2016	Muara Tapus
2017	Pagaran Baru
2018	Parsihotangan
2019	Tambahan Nanjur
1020	Perluasan
:06	Kolang
2001	Unte Mungkur IV
2002	Unte Mungkur III
2003	Unte Mungkur II
2004	Unte Mungkur I
2005	Satahi Nauli
1006	P.O. Hurlang
1007	Kolang Nauli
2008	Hurlang Muara Nauli
2009	Sipakpahi Aek Lobu
2010	Hodopa Nauli
2011	Makarti Nauli
2012	Rawa Makmur
2013	Simarpinggang
2014	Pargaringan
:07	Tapian Nauli
1001	Tapian Nauli II
2002	Tapian Nauli I
2003	Tapian Nauli III
2004	Tapian Nauli IV
2005	Aloban Bair
2006	Mela Dolok
2007	Mela I
2008	Mela II
2009	Bair
:08	Sibabangun
1002	Sibabangun
2005	Mombang Boru
2006	Anggoli
2007	Muara Sibuntuon
2008	Sibio bio
2010	Simanosor
2011	Hutagur-gur
:09	Sosorgadong
1001	Sosor Gadong
2002	Unte Boang
2003	Sibintang
2004	Barambang
2005	Siantar Ca.
2006	Muara Bolak
2007	Huta Tombak
2008	Siantar Dolok
2009	Baringin
:10	Sorkam Barat
1001	Sorkam Kanan
2002	Sipea Pea
2003	Pahieme I
2004	Pasar Sorkam
2005	Aek Raso
2006	Pasaribu Tobing Jae
2014	Maduma
2016	Sidikalang
2017	Pahieme II
2018	Sorkam Kanan
1019	Binasi
2020	Madani
:11	Sirandorung
1001	Bajamas
2002	Sampang Maruhur
2003	Siordang
2004	Pardomuan
2005	Simpang III Lae Bingke
2006	Sigodung
2007	Masnauli
2008	Muara Ode
:12	Andam Dewi
2001	Sijungkang
2002	Pangaribuan
2003	Sogar
2004	Sirami Ramian
2005	Sigolang
2006	Sosor Gonting
1007	Rina Bolak
2008	Bondar Sihudon I
2009	Uratan
2010	Ladang Tengah
2011	Lobu Tua
2012	Bondar Sihudon II
2013	Sitiris-Tiris
2014	Sawah Lamo
:13	Sitahuis
2001	Bonandolok
2002	Rampa
1003	Nauli
2004	Mardame
2005	Naga Timbul
2006	Simaninggir
:14	Tukka
1001	Tukka
1002	Bona Lumban
1003	Huta Nabolon
2004	Sigiring Giring
2005	Tapian Nauli/ Saurmanggita
2006	Sait Kalangan II
1007	Sipange
2008	Aek Bottar
1009	Aek Tolang Induk
:15	Badiri
1001	Hutabalang
1002	Lopian
2003	Jago Jago
2004	Aek Horsik
2005	Gunung Kelambu
2006	Kebun Pisang
2007	Lubuk Ampolu
2008	Pagaran Honas
2009	Sitardas
:16	Pasaribu Tobing
2001	Suga Suga Hutagodang
2002	Suka Maju
2003	Makmur
2004	Pasaribu Tobing
2005	Aek Nadua
2006	Simargarap
2007	Sidaling
2008	Sipakpahi
2009	PO Simargarap
:17	Barus Utara
2001	Hutaginjang
2002	Sihorbo
2003	Parik Sinomba
2004	Purba Tua
2005	Pananggahan
2006	Siharbangan
:18	Suka Bangun
2001	Pulo Pakkat
2002	Tebing Tinggi
2003	Pulo Pakkat II
2004	Janji Maria
2005	Sihadatuon
2006	Sihapas
:19	Lumut
1001	Lumut
2002	Aek Gambir
2003	Masundung
2005	Lumut Nauli
2006	Lumut Maju
2007	Sialogo
:20	Sarudik
1001	Sibuluan Nalambok
1002	Sarudik
2003	Sipan
1004	Pasir Bidang
1005	Pondok Batu
.02	Tapanuli Utara
:01	Tarutung
1001	Partoli Toruan
1002	Hutatoruan V
1003	Hutatoruan VI
1004	Hutatoruan VII
1005	Hutatoruan IX
1006	Hutatoruan X
1007	Hutatoruan XI
2008	Parbubu I
2009	Parbubu II
2010	Hutapea Banuarea
2011	Siandor-andor
2012	Hutauruk
2013	Hapoltahan
2014	Parbubu Dolok
2015	Aek Siansimun
2016	Htgalung Siwaluompo
2017	Parbubu Pea
2018	Hutatoruan IV
2019	Sosunggulon
2020	Hutatoruan VIII
2021	Simamora
2022	Parbaju Toruan
2023	Parbaju Julu
2024	Parbaju Tonga
2025	Sitampurung
2026	Siraja Oloan
2027	Jambur Nauli
2028	Sihujur
2029	Partali Julu
2030	Hutatoruan I
2031	Hutatoruan III
:02	Siatas Barita
2001	Siraja Hutagalung
2002	Pansur Napitu
2003	Simanampang
2004	Sidagal
2005	Simarakir Julu
2006	Enda Portibi
2007	Simorangkir Habinsaran
2008	Sangkaran
2009	Lumban Siagian Jae
2010	Lumban Siagian Julu
2011	Sitompul
2012	Lobu Hole
:03	Adian Koting
2001	Dolok Nauli
2002	Pansurbatu
2003	Pardomuan Nauli
2004	Siantar Naipospos
2005	Sibalanga
2006	Pagaran Lambung III
2007	Pagaran Lambung IV
2008	Adian Koting
2009	Pangaran Pisang
2010	Banuaji IV
2011	Banuaji I
2012	Banuaji II
2013	Pangaran Lambung I
2014	Pangaran Lambung II
2015	Pansurbatu I
2016	Pansurbatu II
:04	Sipoholon
1001	Situmeang Habinsaran
2002	Hutauruk
2003	Simanungkalit
2004	Situmeang Hasundutan
2005	Sipahutar
2007	Tapian Nauli
2008	Huta Raja
2009	Lobu Singkam
2010	Rura Julu Dolok
2011	Rura Julu Toruan
2012	Hutaraja Hasundutan
2013	Pagarbatu
2014	Hutaraja Simanungkalit
2015	Hutauruk Hasundutan
:05	Pahae Julu
1001	Onan Hasang
2002	Simasom
2003	Janji Natogu
2004	Pagur Dotan
2005	Sibaganding
2006	Lumban Garaga
2007	Sitolu Ama
2008	Lumban Tonga
2009	Lumban Dolok
2010	Simataniari
2011	Lumban Jaean
2012	Huta Barat
2013	Lontung Dolok
2014	Simanampang
2015	Lobu Pining
2016	Pantis
2017	Lumban Gaol
2018	Simardangiang
2019	Simasom Toruan
:06	Pahae Jae
1001	Sarulla
2002	Tordolok Nauli
2003	Sigurung-gurung
2004	Silangkitang
2005	Sitoluompu
2006	Siopat Bahal
2007	Pardomuan Nainggolan
2008	Nahornop Marsada
2009	Parsaoran Samosir
2010	Suka Maju
2011	Setia
2012	Parsaoran Nainggolan
2013	Pardamean Nainggolan
:07	Simangumban
2001	Silosung
2002	Dolok Sanggul
2003	Simangumban Jae
2004	Aek Nabara
2005	Dolok Saut
2006	Simangumban Julu
2007	Lobu Sihim
2008	Pardomuan
:08	Purba Tua
2001	Sidua Bahal
2002	Sibulan Bulan
2003	Bonani Dolok
2004	Pardomuan J. Angkola
2005	Hutanagodang
2006	Robean
2007	Janji Nauli
2008	Selamat
2009	Purba Tua
2010	Sitolu Bahal
2011	Parsaoran J. Angkola
:09	Siborong-Borong
1001	Psr Siborong Borong
2002	Siborong Borong I
2003	Siborong Borong II
2004	Sitampurung
2005	Sitabotabo
2006	Bahal Batu I
2007	Bahal Batu II
2008	Bahal Batu III
2009	Lobu Siregar I
2010	Lobu Siregar II
2011	Pohan Julu
2012	Pohan Tonga
2013	Pohan Jae
2014	Paniaran
2015	Parik Sabungan
2016	Hutabulu
2017	Lumban Tonga Tonga
2018	Sigumbang
2019	Siaro
2020	Silait-Lait
2021	Sitabotabo Toruan
:10	Pagaran
2001	Simamora Hasibuan
2002	Lumban Julu
2003	Pagaran
2004	Sibaragas
2005	Sipultak
2006	Lubis
2007	Banualuhu
2008	Parhorboan
2009	Lumban Motung
2010	Lumban Ina Ina
2011	Doloksaribu
2012	Lumban Silintong
2013	Sipultak Dolok
2014	Hasibuan
:11	Parmonangan
2001	Manalu
2002	Manalu Purba
2003	Manalu Dolok
2004	Hutajulu
2005	Aek Raja
2006	Hutatinggi
2007	Lobusunut
2008	Sisordak
2009	Pertengahan
2010	Hutatua
2011	Hutajulu Parbalik
2012	Horisan Ranggitgit
2013	Purba Dolok
2014	Batuarimo
:12	Sipahutar
2001	Sabungannihuta IV
2002	Sabungannihuta I
2003	Sipahutar I
2004	Sipahutar II
2005	Sipahutar III
2006	Onan Runggu I
2007	Tapian Nauli III
2008	Onan Runggu III
2009	Siabal-abal III
2010	Siabal-abal I
2011	Aek Nauli II
2012	Tapian Nauli II
2013	Sabungannihuta III
2014	Onan Runggu IV
2015	Siabal-abal II
2016	Aek Nauli I
2017	Aek Nauli III
2018	Onan Runggu II
2019	Tapian Nauli I
2020	Sabungannihuta II
2021	Sabungannihuta V
2022	Siabal-abal IV
2023	Aek Nauli IV
2024	Siabal-abal V
2025	Siabal-abal VI
:13	Pangaribuan
2001	Pakpahan
2002	Sampagul
2003	Godung Borotan
2004	Parratusan
2005	Lumban Siregar
2006	Sigotom Julu
2007	Rahut Bosi
2008	Batu Nadua
2009	Silantom Tonga
2010	Silantom Julu
2011	Pansurnatolu
2012	Parlombuan
2013	Purbatua
2014	Lumban Sinaga Simatupang
2015	Batumanumpak
2016	Sibingke
2017	Najumambe
2018	Parsibarungan
2019	Harianja
2020	Silantom Jae
2021	Padang Parsadaan
2022	Parsorminan I
2023	Hutaraja
2024	Rahut Bosi Onan
2025	Sigotom Timur
2026	Sigotom Dolok Nauli
:14	Garoga
2001	Garoga Sibargot
2002	Lontung Jae I
2003	Parsosoran
2004	Padang Siandomang
2005	Sibaganding
2006	Sirmpang Bolon
2007	Gonting Garoga
2008	Lontung Jae II
2009	Gonting Salak
2010	Sibalanga
2011	Aek Tangga
2012	Parinsoran
2013	Parmanuhan
:15	Muara
2001	Hutanagodang
2002	Unte Mungkur
2003	Hutalontung
2004	Hutaginjang
2005	Dolok Matumbur
2006	Mariba Ni Aek
2007	Sampuran
2008	Silando
2009	Sibandang
2010	Simatupang
2011	Silali Toruan
2012	Batubinumbun
2013	Sitanggor
2014	Papande
2015	Aritonang
.03	Tapanuli Selatan
:01	Angkola Barat
1001	Sitinjak
2002	Panobasan
1003	Simatorkis Sisoma
2004	Siuhom
2005	Sigumuru
2006	Sibangkua
2007	Sisundung
2008	Aek Nabara
2011	Parsalakan
2015	Sitaratoit
2016	Sialogo
2024	Lembah Lubuk Raya
2031	Lobu Layan Sigordang
2035	Panobasan Lombang
:02	Batang Toru
1001	Wek I
1002	Wek II
2003	Garoga
2004	Huta Godang
2005	Batu Horing
2008	Batu Hula
2009	Sumuran
1011	Perkebunan Batang Toru
2015	Napa
2016	Wek IV
2017	Hapesong Baru
2018	Telo
2019	Wek III
2020	Perkebunan Sigala-Gala
2021	Perkebunan Hapesong
2022	Hapesong Lama
2023	Sipenggeng
2025	Sianggunan
2026	Huta Baru
1030	Padang Lancat
1032	Aek Pining
2036	Aek Ngadol Sitinjak
2037	Sisipa
:03	Angkola Timur
2003	Panompuan Jae
2004	Pargarutan Tonga
2008	Huraba
2012	Marisi
2013	Pargarutan Julu
2014	Huta Ginjang
2069	Lantosan Rogas
2079	Sijungkang
2083	Pargarutan Jae
2094	Panompuan
2095	Pargarutan Dolok
2096	Sanggapati
2097	Pall XI
1098	Pasar Pargarutan
1099	Batang Tura Sirumambe
:04	Sipirok
1001	Pasar Sipirok
1003	Hutasuhut
1004	Baringin
1005	Bunga Bondar
2010	Bagas Lombang
2017	Batu Satail
2025	Hasang Marsada
2034	Janji Mauli
2048	Paran Julu
2051	Pangaribuan
2052	Pargarutan
2054	Panaungan
2059	Padang Bujur
2060	Paran Padang
1061	Parau Sorat
2064	Pangurabaan
2068	Ramba Sihasur
2069	Tolang
2072	Sampean
2075	Simaninggir
2076	Sibadoar
2085	Sialagundi
2096	Bulu Mario
2097	Barnang Koling
2101	Dolok Sordang Julu
2102	Situmba Julu
