51	Bali
.01	Jembrana
:01	Negara
2001	Cupel
2002	Baluk
2003	Banyu Biru
2004	Kaliakah
2005	Berangbang
1006	Baler Bale Agung
1008	Banjar Tengah
2009	Tegal Badeng Timur
2010	Tegal Badeng Barat
2011	Pengambengan
1013	Lelateng
1014	Loloan Barat
:02	Mendoyo
2001	Mendoyo Dauh Tukad
2002	Pohsanten
2003	Mendoyo Dangin Tukad
2004	Pergung
2005	Delodberawah
1006	Tegalcangkring
2007	Penyaringan
2008	Yehembang
2009	Yeh Sumbul
2010	Yehembang Kauh
2011	Yehembang Kangin
:03	Pekutatan
2001	Medewi
2002	Pulukan
2003	Asahduren
2004	Pekutatan
2005	Pangyangan
2006	Gumbrih
2007	Manggissari
2008	Pengragoan
:04	Melaya
1001	Gilimanuk
2002	Melaya
2003	Belimbingsari
2004	Ekasari
2005	Nusasari
2006	Warnasari
2007	Candikusuma
2008	Tuwed
2009	Tukadaya
2010	Manistutu
:05	Jembrana
1001	Pendem
2002	Perancak
1003	Loloan Timur
2004	Batu Agung
1005	Dauhwaru
2006	Budeng
2007	Air Kuning
2008	Yehkuning
1009	Sangkaragung
2010	Dangin Tukadaya
.02	Tabanan
:01	Selemadeg
2001	Bajera
2002	Wanagiri
2003	Pupuan Sawah
2004	Berembeng
2005	Selemadeg
2006	Sarampingan
2007	Antap
2008	Wanagiri Kauh
2009	Manikyang
2010	Bajera Utara
:02	Salamadeg Timur
2001	Gunung Salak
2002	Gadungan
2003	Bantas
2004	Mambang
2005	Megati
2006	Tangguntiti
2007	Beraban
2008	Tegal Mengkeb
2009	Dalang
2010	Gadungsari
:03	Salemadeg Barat
2001	Mundeh
2002	Mundeh Kangin
2003	Lalanglinggah
2004	Antosari
2005	Lumbung
2006	Lumbung Kauh
2007	Tiing Gading
2008	Mundeh Kauh
2009	Angkah
2010	Selabih
2011	Bengkel Sari
:04	Kerambitan
2001	Tibubiu
2002	Kelating
2003	Penarukan
2004	Belumbang
2005	Tista
2006	Kerambitan
2007	Pangkung Karung
2008	Samsam
2009	Kukuh
2010	Baturiti
2011	Meliling
2012	Sembung Gede
2013	Batuaji
2014	Kesiut
2015	Timpag
:05	Tabanan
2001	Sudimara
2002	Gubug
2003	Bongan
2004	Delod Peken
2005	Dauh Peken
2006	Dajan Peken
2007	Denbantas
2008	Subamia
2009	Wanasari
2010	Tunjuk
