2014	Yurkaden
2019	Betwaft
2025	Cokif
:20	Maudus
2001	Luwelala
2003	Klatim
2004	Klaos
2006	Suluh
2009	Bosi
2010	Kamuyar
2011	Klaka
2012	Safdesa
2015	Klagen
:39	Mariat
1001	Klamalu
1002	Mariyai
1003	Klasukuk
1004	Klamasen
2005	Klaben
2007	Klasan
2008	Fafi
1009	Maklalut
1010	Klaru
1011	Jamaimo
2012	Kasih
:40	Klayili
2001	Klayili
2002	Klawuluh
2003	Malakobutu
2004	Kwakeik
2005	Klasowoh
2006	Malalilis
2007	Mlawer
2008	Klatomok
:41	Klaso
2002	Siwis
2003	Miskum
2004	Klamugun
2006	Sbaga
2007	Klalik
2008	Malawhili
2013	Klasou
:42	Moisegen
2001	Klafdalim
2002	Klaforo
2003	Klasof
2004	Ninjemur
2005	Klasarin
2006	Klawoton
2007	Wonosobo
2008	Sakamerin
2009	Masmili
:43	Sorong
2001	Maibo
2002	Malaflon
2003	Kabanmolo
2004	Klatok
:44	Bagun
2001	Disfra
2002	Bagun
2003	Klawom
2004	Klamomis
2005	Klakwonrit
2006	Mode
2007	Bratmawe
2008	Klawon
2009	Mlamli
:45	Wemak
2001	Saluk
2002	Klawren
2003	Woloin
2004	Klalin Mos
2005	Kwari
2006	Kamlin
:46	Sunook
2001	Dasri
2002	Masos
2003	Ketawas
2004	Warbo
2005	Suus
2006	Sulya
2007	Bolwi
:47	Buk
2001	Buk
2002	Mlakhan
2003	Klais
2004	Mimpe
2005	Tiklen
2006	Klahen
2007	Moos
:48	Saengkeduk
2001	Saengkeduk
2002	Selekobo
2003	Suye
2004	Klamede
2005	Sambatie
2006	Klagele
:49	Malabotom
2001	Malasigit
2002	Klagulu
2003	Klamugun
2004	Malajapa
2005	Klasman
2006	Malamoja
2007	Magatarum
2008	Tanah Tinggi
2009	Marik May
:50	Konhir
2001	Tarsa
2002	Klamne
2003	Wisbiak
2004	Klafyo
2005	Mlasiwor
2006	Klafelem
2007	Klaflum
2008	Klarin
2009	Mlaron
:51	Klasafet
2001	Maladuk
2002	Klamono Oil
2003	Bar Ros
2004	Pusu Tiligum
2005	Klawili Be
:52	Hobard
2001	Hobard
2002	Brianlo
2003	Floyi
2004	Klaselt
2005	Sfadon
2006	Selol
2007	Dais
:53	Salawati Tengah
2001	Waliam
2002	Manfanim
2003	Waibin
2004	Waiman
2005	Sakapul
2006	Maralol
2007	Batbiro
2008	Durian Kari
2009	Meyaup
2010	Sailen
:54	Botain
2001	Klafluk
2002	Mamsit
2003	Sabake
2004	Klayastani
:55	Sayosa Timur
2001	Sailala
2002	Klawana
2003	Kladuk
2004	Klawon
2005	Klakak
2006	Klalwok
.02	Manokwari
:03	Warmare
2001	Dindey
2002	Indisey
2003	Hingk
2004	Warmare
2005	Nimbay
2006	Meny
2007	Tanah Merah
2008	Umcen
2009	Subsay
2010	Madrat
2011	Snaimboy
2012	Guentuy
2013	Ngungguen
2014	Sotea
2015	Duwin
2016	Ibuwau
2017	Iboisrati
2018	Sraindabey
2019	Mokwam
2020	Amber
2021	Kwau
2022	Syou
2023	Indonbey
2024	Mingre
2025	Aiwow
2026	Asarbey
2027	Minoqbei
2028	Bahamyenti
2029	Figoud
2030	Kipuwau
2031	Duweibey
:04	Prafi
2001	Prafi Mulya
2002	Umbuy
2003	Desay
2004	Aimasi
2005	Udapi Hilir
2006	Waseki Pop
2007	Wasegi Indah
2008	Ingkwoisi
2009	Bogor
2010	Somi
2011	Bedip Matoa
2012	Kali Amin
2013	Lismaungu
2014	Uhyehebrig
2015	Kerenu
2016	Mebji
:05	Masni
2001	Masni
2002	Sumber Boga
2003	Prafi Barat
2004	Muara Prafi
2006	Macuan
2008	Wariori
2009	Bowi Subur
2010	Makwan
2011	Kali Merah
2012	Meiforga
2013	Sibuni
2014	Yensum
2015	Mansaburi
2016	Igor
2017	Merejemeg
2018	Aurmios
2020	Sembab
2024	Membowi
2027	Yonsoribo
2028	Meyof II
2030	Moubja
2031	Ririnfos
2032	Muara Wariori
2034	Koyani
2035	Meyeruk
2036	Inyei
2037	Undi
2038	Jowen
2039	Aska
2040	Mantedi
2042	Wariori Indah
2045	Urey
2046	Wamfoura
:12	Manokwari Barat
1001	Manokwari Barat
1002	Sanggeng
1003	Wosi
1004	Amban
1005	Padarni
1006	Manokwari Timur
2007	Udopi
2008	Ingramui
2009	Soribo
2010	Tanah Merah Indah
:13	Manokwari Timur
1001	Pasir Putih
2002	Mansinam
2003	Ayambori
2004	Bakaro
2005	Arowi
2006	Aipiri
2007	Susweni
:14	Manokwari Utara
2001	Yoom I
2002	Mandopi
2003	Mubri
2004	Yoom II
2005	Teluk Mubri
2006	Meyes
2007	Bremi
2008	Saubeba
2009	Pami
2010	Warbefor
2011	Asai
2012	Inya
2013	Meyunfoka
2014	Tanah Rubuh
2015	Sairo
2016	Singgimeba
2017	Inoduas
2018	Lebau
2020	Cabang Dua
2021	Yonggam
2022	Indou Oufa
2023	Mubraidiba
:15	Manokwari Selatan
1001	Sowi
1002	Anday
2003	Katebu
2004	Masyepi
2005	Warmomi
2006	Dihara
2007	Waluri
2008	Maruni
2009	Misapmeysi
2010	Wasai
2011	Anggresi
2012	Mupi
2013	Warswami
2014	Acemo
2015	Wamesa
2016	Dobut
2017	Warkomi
2018	Ngunimbouw
:17	Tanah Rubuh
2001	Warkapi
2002	Ayawi
2003	Ukopti
2004	Misabugoid
2005	Mbatma
2006	Urwambei
2007	Imbeisika I
2008	Imbeisika II
2009	Warmawai
2010	Rembuy
2011	Imhasuma
2012	Cuyehep
2013	Hanghouw
2014	Ningdip
2015	Warami
2016	Imboiti
2017	Wariari
2018	Indibo
2019	Umnum
2020	Ukemboisi
2021	Menyumfoku
2022	Wedoni
2023	Mirowi
2024	Warnyeti
:21	Sidey
2001	Kaironi
2002	Sidey
2003	Waramui
2004	Kassi
2005	Saray
2006	Sidey Baru
2007	Sidey Makmur
2008	Meyof I
2009	Wariki
2010	Womnowi
2011	Manggupi
2012	Sidey Jaya
.03	Fak Fak
:01	Fak-Fak
1001	Fak Fak Selatan
1002	Fak Fak Utara
2007	Gewerpe
2011	Lusi Peri
2012	Wrikapal
:02	Fak-Fak Barat
2001	Werba
2002	Kiat
2003	Purwasak
2008	Wurkendik
2010	Kwuhkendak
2011	Purwahab Tonggo
2012	Pahger Nkindik
2013	Werba Utara
2014	Porum
:03	Fak-Fak Timur
2001	Tunas Gain
2003	Urat
2004	Sanggram
2010	Weri
2012	Kiria Bisa
2013	Saharei
:04	Kokas
1001	Kokas Kota
2003	Mandoni
2008	Sekar
2009	Ugar
2010	Sisir
2011	Kampung Baru
2012	Patimburak
2013	Batufiafas
2014	Kinam
2021	Mambunibuni
2024	Kriawaswas
2028	Sosar
2029	Pang Wadar
2030	Masina
2031	Kimina Kra
:05	Fak-Fak Tengah
1001	Danaweria
2002	Kayu Merah
2003	Katemba
2004	Nemewikarya
2005	Raduria
2006	Brongkendik
2007	Air Besar
2008	Mandopma
2009	Kanantare
2010	Pasir Putih
2011	Pirma
2012	Sakartemin
2013	Hambrangkendik
2014	Unipokpok
:06	Karas
2001	Malakuli
2002	Faur
2003	Kiaba
2004	Antalisa
2005	Tarak
2006	Tuberwasak
2007	Mas
:07	Bomberay
2007	Onimsari
2008	Mekarsari
2009	Pinang Agung
2010	Bumi Moroh Indah
2012	Tesha
2014	Onim Jaya
2015	Wono Rejo
:08	Kramongmongga
2001	Kramongmongga
2007	Wargep
2008	Mamur
2009	Nembukteb
2010	Pikpik
2011	Kwamkwamur
2012	Bahbadan
2016	Gewab
2017	Tentreda
2018	Mbaham Ma Youn
:09	Teluk Patipi
2001	Puar
2002	Degen
2003	Tetar
2005	Sum
2011	Adora
2012	Us
2014	Patipi Pasir
2015	Patipi Pulau
2017	Mawar
2018	Tibatibananam
2020	Offie
2021	Muhri
2022	Bisa
:10	Pariwari
1001	Wagom
1002	Wagom Utara
1003	Dulanpokpok
2004	Tanama
2005	Kapaurtutin
2006	Sekban
2007	Torea
2008	Sekru
2009	Sukuru Tuare
:11	Wartutin
2001	Werpigan
2002	Werabuan
2003	Wartutin
2004	Siboru
2005	Sipatnanam
2006	Kamandur Tetar
:12	Fakfak Timur Tengah
2001	Waserat
2002	Wambar
2003	Kotam
2004	Kwama
2005	Kalamanuk
2006	Wayati Timur
2007	Wayati
2008	Wayati Barat
2009	Krabelang
2010	Wambar Timur
:13	Arguni
2001	Andamata
2002	Taver
2003	Arguni
2004	Fior
2005	Furir
:14	Mbahamdandara
2001	Darembang
2002	Goras
2003	Mitimber
2004	Waremu
2005	Wos
2006	Mbahamdandra
2007	Goras Selatan
:15	Kayauni
2001	Kaburbur
2002	Ubadari
2004	Homorkokma
2005	Pattukar
2006	Kayuni
2007	Kuagas
2008	Rangkendak
2009	Mananmur
2010	Warpa
:16	Furwagi
2001	Salakiti
2002	Tawar
2003	Gar
2004	Rumbati
2005	Werfra
2006	Tanehamur
2007	Sengkiti
2008	Twootkindik
:17	Tomage
2001	Mbima Jaya
2002	Warisa Mulya
2003	Wonodadi Mulya
2004	Tomage
2005	Otoweri
2006	Wamosan
2007	Salawier
2008	Wasa Mulya
2009	Wammar
.04	Sorong Selatan
:01	Teminabuan
2004	Wersar
1005	Kaibus
1006	Kohoin
2009	Wehali
2010	Aibobor
2017	Wermit
2018	Keyen
2021	Siribau
2025	Magis
2026	Tegirolo
2034	Wernas
2035	Tapiri
2040	Gorolo
2041	Nambro
2044	Seyolo
2045	Ani Sesna
:04	Inanwatan
2001	Mate
2004	Serkos
2006	Solta Baru
2008	Wadoi
2009	Isogo
2013	Sibae
2020	Mogibi
2026	Odeare
2027	Siri-siri
:06	Sawiat
2001	Sawiat
2008	Sasnek
2009	Elles
2011	Sodrofoyo
2012	Sfakyo
2013	Wensough
2014	Ween
2015	Wendi
:09	Kokoda
2001	Tarof
2002	Negeri Besar
2003	Siwatori
2004	Kasuweri
2005	Migori
2006	Tambani
2010	Daubak
2011	Totona
2012	Nayakore
2014	Arbasina
2015	Birawaku
2016	Korewatara
2017	Tapas
2018	Topdan
2020	Migrito
2021	Daimar
:10	Moswaren
2001	Moswaren
2002	Johsiro
2003	Hararo
2004	Bumi Ajo
2005	Hasik Jaya
2006	Kamisabe
2007	Tokass
:11	Seremuk
2001	Haha
2003	Klaogin
2004	Tofot
2005	Sbir
2006	Srer
2007	Woloin
2008	Kamaro
2009	Kakas
:12	Wayer
2001	Sungguer
2002	Unggi
2003	Boldon
2004	Sesor
2005	Waigo
2006	Bagaraga
2007	Wardik
2008	Wayer
:14	Kais
2001	Kais
2002	Tapuri
2003	Yahadian
2004	Benawa I
2006	Sumano
:15	Konda
2001	Konda
2002	Wamargege
2003	Bariat
2004	Manelek
2005	Nagna
:20	Matemani
2001	Mugim
2002	Nusa
2003	Saga
2004	Puragi
2005	Tawanggire
2006	Bedare
:21	Kokoda Utara
2001	Udagaga
2002	Kayubiro
2003	Adona
2004	Benawa II
2005	Atori
2006	Kamundan Satu
2007	Karirif
2008	Bubuko
2009	Kamundan Dua
:22	Saifi
2001	Manggroholo
2002	Komanggaret
2003	Sayal
2004	Kayabo
2005	Sisir
2006	Mlaswat
2007	Kwowok
2008	Sira
2009	Kenaya
2010	Botain
:24	Fokour
2001	Pasir Putih
2002	Wandum
2003	Bemus
2004	Welek
:25	Salkma
2001	Wenslolo
2002	Klamit
2003	Mlabolo
2004	Kofalit
2005	Alma
:26	Kais Darat
2001	Mukamat
2002	Ikana
2003	Haemaran
2004	Siranggo
2005	Mogatemin
2006	Onimsefa
2007	Makaroro
.05	Raja Ampat
:01	Misool (Misool Utara)
2001	Waigama
2005	Salafen
2006	Aduwei
2007	Atkari
2014	Solal
:02	Waigeo Utara
2003	Kabare
2010	Andey
2011	Asukweri
2013	Bonsayor
2014	Darumbab
2015	Kalisade
:03	Waigeo Selatan
2004	Saonek
2014	Saporkren
2015	Yenbeser
2016	Friwen
2017	Wawiyai
:04	Salawati Utara
2001	Samate
2002	Kapatlap
2003	Jefman Barat
2015	Wamega
2016	Jefman Timur
2017	Waidim
:05	Kepulauan Ayau
2001	Dorehkar
2003	Yenkawir
2006	Boiseran
2007	Runi
2008	Yenkanfan
:06	Misool Timur
2001	Folley
2003	Tomolol
2011	Usaha Jaya
2012	Limalas Timur
2016	Audam
2017	Limalas Barat
:07	Waigeo Barat
2001	Selpele
2005	Mutus
2007	Bianci
2011	Saleo
2012	Waisilip
:08	Waigeo Timur
2001	Puper
2002	Yenbekaki
2003	Urbinasopen
2004	Yensner
:09	Teluk Mayalibit
2001	Lopintol
2007	Warsamdin
2009	Mumes
2010	Kalitoko
:10	Kofiau
2001	DibalaI
2002	Tolobi
2003	Deer
2004	Mikiran
2005	Awat
:11	Meos Mansar
2001	Yenbekwan
2002	Kapisawar
2003	Sawinggrai
2004	Yenwaupnor
2005	Arborek
2006	Yenbuba
2007	Kabuy
2008	Kurkapa
2009	Sawandarek
:13	Misool Selatan
2002	Fafanlap
2006	Yellu
2007	Harapan Jaya
2009	Usaha Jaya
2010	Dabatan
:14	Warwarbomi
2001	Warmanai
2002	Mnier
2003	Boni
2004	Warkori
:15	Waigeo Barat Kepulauan
2001	Manyaifun
2002	Meosmanggara
2003	Pam
2004	Saukabu
2005	Gag
2006	Saupapir
:16	Misool Barat
2001	Lilinta
2002	Gamta
2003	Biga
2004	Kapatcol
2005	Magey
:17	Kepulauan Sembilan
2001	Wejim Barat
2002	Wejim Timur
2003	Satukurano
2004	Pulau Tikus
:18	Kota Waisai
1001	Waisai
1002	Sapordanco
1003	Bonwakir
1004	Warmasen
:19	Tiplol Mayalibit
2001	Go
2002	Kabilol
2003	Arway
2004	Beo
2005	Waifoi
2006	Warimak
:20	Batanta Utara
2001	Yensawai Timur
2002	Yensawai Barat
2003	Arefi Timur
2004	Arefi Selatan
:21	Salawati Barat
2001	Waibon
2002	Solol
2003	Kaliam
2004	Kalwal
:22	Salawati Tengah
2001	Kalobo
2002	Sakabu
2003	Waibu
2004	Waijan
2005	Waimeci
2006	Wailabu
2007	Wailen
:23	Supnin
2001	Rauki
2002	Urai
2003	Duber
2004	Kapadiri
:24	Ayau
2001	Abidon
2002	Rutum
2003	Reni
2004	Meosbekwan
:25	Batanta Selatan
2001	Yenanas
2002	Amdui
2003	Wailebet
2004	Waiman
.06	Teluk Bintuni
:01	Bintuni
1001	Bintuni Timur
1002	Bintuni Barat
2004	Tuasai
2005	Argosigemerai
2009	Beimes
2010	Iguriji
2022	Masina
2026	Wesiri
:02	Merdey
2001	Merdey
2002	Meryeb
2004	Meyom
2007	Menggerba
2008	Anajero
2010	Mogromus
2011	Morombuy
2014	Mekiesefeb
2020	Meyetga
:03	Babo
2020	Irarutu III
2021	Amutu
2022	Nusei
2023	Kasira
:04	Aranday
2001	Aranday
2007	Kampung Baru
2008	Kecap
2009	Manunggal Karya
:05	Moskona Selatan
2001	Jagiro
2004	Meyenda
2005	Rawara
2006	Barma Barat
2011	Inggof
:06	Moskona Utara
2001	Moyeba
2004	Merestim
2005	Inofina
2006	Mosum
:07	Wamesa
2001	Wamesa I / Idoor
2002	Wamesa II / Yakati
2003	Yansei
2004	Mamuranu
:08	Fafurwar
2001	Fruata/Irowutu II
2002	Meryedi
2003	Riendo
:09	Tembuni
2001	Tembuni
2002	Mogoi Baru
2003	Araisum
2004	Bangun Mulya
:10	Kuri
2001	Sarbe
2002	Wagura
2003	Refideso
2004	Naramasa
2005	Obo
:11	Manimeri
2001	Bumi Saniari
2002	Banjar Ausoy
2003	Waraitama
2004	Atibo Manimeri
2005	Pasamai
2006	Korano Jaya
:12	Tuhiba
2001	Tuhiba
2002	Tisaida
2003	Kucir
2004	Sibena Raya
2005	Sibena Permai
:13	Dataran Beimes
2001	Horna
2002	Cumnaji
2003	Menci
2004	Sir
2005	Huss
2006	Ugdohop
:14	Sumuri
2001	Tofoi
2002	Tanah Merah
2003	Saengga
2004	Forada
2005	Materabu Jaya
:15	Kaitaro
2001	Sara
2002	Warga Nusa I
2003	Warga Nusa II
2004	Tugarama
2005	Suga
:16	Aroba
2001	Aroba
2002	Yaru
2003	Sido Makmur
2004	Wimbro
2005	Sangguar
:17	Masyeta
2001	Masyeta
2002	Mestofu
2003	Kalibiru
2004	Mesomda
:18	Biscoop
2001	Jahabra
2002	Ibori
2003	Menyembru
2004	Meyorga
2005	Laudoho
2006	Eniba
2007	Mowitka
:19	Tomu
2001	Sebyar Rejosasi
2002	Tomu
2003	Taroy
2004	Ekam
:20	Kamundan
2001	Kalitami I
2002	Kalitami II
2003	Kenara
2004	Bibiram
:21	Weriagar
2001	Weriagar
2002	Mogotira
2003	Weriagar Baru
2004	Weriagar Utara
2005	Tuanaikin
:22	Moskona Barat
2001	Meyerga
2002	Macok
2003	Istiwkem
2004	Majnic
:23	Meyado
2001	Meyado
2002	Barma
2003	Barma Baru
2004	Vasco Damneen
:24	Moskona Timur
2001	Igomu
2002	Mesna
2003	Sumuy
.07	Teluk Wondama
:01	Wasior
1001	Wasior I
2002	Rado
2003	Dotir
2004	Maniwak
2005	Wasior II
2006	Maimari
2007	Moru
2009	Manopi
2010	Ramiki
2011	Iriati
:02	Windesi
2001	Wamesa Tengah
2002	Yopmeos
2004	Sombokoro
2007	Windesi
2010	Sandey
:03	Teluk Duairi
2001	Aisandami
2002	Sobey
2006	Yopanggar
2011	Sobey Indah
:04	Wondiboy
2002	Wondiboy
2009	Kabouw
2010	Issui
2015	Kaibi
:05	Wamesa
2001	Sabubar
2002	Ambuar
2003	Karuan
2007	Yarpate
2009	Nordiwar
:06	Rumberpon
2001	Yombekiri I
2002	Isenebuay
2003	Yomakan
2005	Iseren
2008	Yembekiri II
2009	Yariari
2011	Wetitindau
:07	Naikere
2001	Wosimi
2002	Sararti
2003	Yabore
2004	Oyaa
2005	Inyora
2006	Undurara
:08	Rasiei
2001	Rasiei
2002	Torey
2003	Isey
2004	Uriemi
2005	Sasirei
2006	Tandia
2007	Webi
2008	Nggatum
2009	Senderawoy
:09	Kuri Wamesa
2001	Ambumi
2002	Nanimori
2003	Dusner
2004	Yerenusi
2005	Sobiar
2006	Simei
:10	Roon
2001	Yende
2002	Syabes
2003	Menarbu
2004	Niab
2005	Inday
2006	Sariay
2007	Mena
:11	Roswar
2001	Waprak
2002	Yomber
2003	Syeiwar
:12	Nikiwar
2001	Werabur
2002	Mamisi
2003	Werianggi
2004	Kurei
2005	Tamoge
:13	Soug Jaya
2001	Kaprus
2002	Yarmatum
2003	Reyob
2004	Siresi
2005	Nuspairo
.08	Kaimana
:01	Kaimana
1001	Kaimana Kota
2002	Marsi
2003	Namatota
2004	Lobo
2005	Trikora
2006	Tanggaromi
2007	Sisir
2008	Foroma Jaya
2009	Murano
2010	Mai Mai
2011	Lumira
2012	Kamaka
2013	Coa
1014	Krooy
2015	Saria
2016	Jarati
2017	Sara
2018	Werua
2019	Oray
:02	Buruway
2001	Kambala
2002	Yarona
2003	Edor
2004	Tairi
2005	Gaka
2006	Guriasa
2007	Adi Jaya
2008	Nusaulan
2009	Esania
2010	Hia
:03	Teluk Arguni Atas
2001	Furnusu
2002	Fetermu
2003	Sawi
2004	Turgani
2010	Sawatewera
2012	Bofuwer
2013	Warwasi
2014	Wanggita
2016	Fudima
2017	Weswasa
2018	Borogerba
2019	Afu Afu
2020	Bayeda
2021	Moyana
2022	Kokoroba
2023	Wainaga
2024	Maskur
2025	Kensi
2027	Erigara
2028	Pigo
2029	Tugumawa
2030	Tiwara
2031	Gusi
2032	Warua
:04	Teluk Etna
2001	Rurumo
2002	Boiya
2003	Nariki
2004	Bamana
2005	Siawatan
:05	Kambrau
2001	Rauna
2002	Werafuta
2003	Ubia Sermuku
2004	Bahumia
2005	Waho
2006	Wamesa
2007	Kooy
:06	Teluk Arguni Bawah
2001	Jawera
2002	Ruwara
2003	Wermenu
2004	Egerwara
2005	Kufuriyai
2006	Manggera
2007	Tanusan
2008	Urisa
2009	Waromi
2010	Ukiara
2012	Nagura
2013	Inari
2014	Wanoma
2015	Sumun
2016	Seraran
:07	Yamor
2001	Ure
2002	Wosokuno
2003	Urubika
2004	Wagoha
2005	Hairapara
2006	Omba Pamuku
.09	Tambrauw
:01	Fef
2001	Fef
2003	Wayo
2004	Syubun
2006	Sikor
2010	Ibe
2011	Syunam
2012	Banfot
2013	Iwin
2014	Esyum
2015	Imor
:02	Miyah
2001	Siakwa
2006	Aibogiar
2008	Ayae
2013	Ayawit
2014	Aifair
:03	Yembun
2001	Baun
2002	Sumbekas
2003	Metnayam
2007	Metbelum
2012	Salem
2013	Metbesa
:04	Kwoor
2001	Kwoor
2002	Hopmare
2011	Orwen
2012	Barar
2013	Esmambo
:05	Sausapor
2001	Sausapor
2007	Emaos
2008	Jokte
2009	Uigwem
2010	Sungguwan
2011	Sau Uram
2012	Nanggou
2013	Bondek
2018	Bondonggwan
2019	Syurauw
:06	Abun
2001	Wau
2002	Syukwo
2003	Waibem
2005	Weyaf
2006	Weprari
:07	Syujak
2001	Syujak
2002	Banso
2004	Iof
2005	Frafane
:08	Moraid
2001	Mega
2003	Selewok
2004	Malaworsai
2007	Kwade
2008	Bonem
2009	Warafor
2010	Warmasi
2011	Warmanen
2012	Namuas
:09	Kebar
2007	Injai
2015	Apoki
2016	Matatun
2017	Jafai
2018	Jambuani
2019	Manaria
2022	Anarum
2027	Wasanggon
2028	Wabanek
:10	Amberbaken
2002	Saukorem
2004	Wefiani
2006	Wasarak
2012	Binasi
2013	Kabibwan
2014	Binmaks
2016	Manggapnut
2017	Waramui
2021	Warpaperi
:11	Senopi
2003	Senopi
2004	Arapi
2005	Srurem
2006	Sumo
2007	Ifat Mitu
2008	Povokek Ania
2012	Thomas
2015	Tintum Araw
2016	Hobiah
:12	Mubrani
2001	Arfu
2002	Bawey
2003	Wasnembri
2004	Waru
2005	Atori
2006	Meriambeker
2015	Warokon
2016	Arekon
2017	Bonpaya
2018	Marbuan
:13	Bikar
2001	Werur
2002	Bukit
2003	Wertam
2004	Werwaf
2005	Werbes
2006	Nombrak
2007	Bikar
2008	Syunai
2009	Suyam
2010	Wertim
:14	Bamusbama
2001	Bamusbama
2002	Bamuswaiman
2003	Syarwom
2005	Babak
2006	Bano
2007	Wormon
:15	Ases
2001	Ases
2002	Asuon
2003	Safotiek
2004	Frasayoah
:16	Miyah Selatan
2001	Mawor
2002	Ruf
2003	Ayamane
2004	Whismer
2005	Sahae
2006	Hewi
2007	Sisu
2008	Ruvewes
2009	Yabuow
:17	Ireres
2001	Miri
2002	Meis
2003	Aifamas
2004	Meinad
2005	Atafrumek
2006	Ifiam
2007	Wufmana
:18	Tobouw
2001	Syumbab
2002	Krisnos
2003	Syukwes
2006	Sunggak
2007	Wowom
2008	Resye
:19	Wilhem Roumbouts
2001	Tabamsere
2002	Sayam
2003	Araf Mafat
2004	Esyuom
:20	Tinggouw
2001	Tinggouw
2002	Hohair
2003	Ruriai
2004	Soon
2005	Ifatkan
:21	Kwesefo
2001	Jokbujoker
2002	Kranfotsu
2003	Syuau
2004	Kwesefo
2005	Batdey
2006	Syumbi
2007	Bao
2008	Donan
2009	Dombron
:22	Mawabuan
2001	Wausin
2002	Asiti
2003	Bisaud
2005	Nisandauw
2006	Afrawi
2007	Ajokwapi
:23	Kebar Timur
2001	Inam
2002	Jandurauw
2003	Inambuari
2004	Sitori
2005	Untorey
2006	Nabisai
2007	Arumi
2008	Karawi
2009	Arampak
2013	Barona
:24	Kebar Selatan
2001	Nekori
2002	Ajami
2003	Aniti
2004	Akari
2005	Amnan
2006	Atiki
2007	Arwani
2008	Aritowi
2009	Umpay
2010	Meiwar
:25	Manekar
2001	Atai
2002	Akmuri
2003	Awori
2004	Itafiti
2005	Atunari
2006	Ajami Waripi
2007	Narai
2008	Aranari
2009	Waumi
2010	Aneti
:26	Mpur
2001	Arupi
2003	Mangganek
2004	Wajarek
2005	Kali An
2006	Araro
2007	Wekari
2008	Serayo
:27	Amberbaken Barat
2001	Sasui
2002	Imbuan
2003	Manggaew
2004	Saurabon
2005	Wasawmontem
:28	Kasi
2001	Meserikweda
2002	Kasi Baru
2003	Kasi Jaya
2004	Meimorufof
2005	Kasi Indah
2006	Wacam
2007	Irumfei
2008	Pubuan
2009	Ireji
2010	Kasi Inom
2011	Meycocforga
2012	Meyomnar
:29	Selemkai
2001	Della
2002	Malayauw
2003	Klasbon
2004	Klasei
2005	Klabili
.10	Maybrat
:01	Aifat
2001	Kumurkek
2002	Susumuk
2003	Kokas
2004	Kocuas
2005	Kocuwer
2006	Bori
2007	Werjaya
2008	Tehahite
2009	Faitmayaf
2010	Aisyo
2011	Futon
2012	Sampika
2013	Martaim
2014	Frawebo
2015	Faitsawe
2016	Kocuwer Selatan
2017	Faitmayaf Barat
2018	Sikof
2019	Bori Timur
2020	Kumurkek Barat
2021	Ainod
2022	Kocuas Utara
2023	Sunei
:02	Aifat Utara
2001	Ayawasi
2002	Ayawasi Selatan
2003	Ayawasi Timur
2004	Susai
2005	Fonatu
2006	Mosun
2007	Wayane
2008	Konja
2009	Yarat
2010	Man
2011	Howait
2012	Haenkanes
2013	Konja Barat
2014	Yarat Timur
2015	Raha
2016	Mowes
2017	Irata
2018	Neset
2019	Mosun Timur
2020	Mosun Utara
:03	Aifat Timur
2001	Aisa
2004	Aikrer
2005	Aitrem
2006	Sawin
2008	Sahbuku
2009	Sasior Frabuku
2026	Wakom
2027	Sanem
2033	Buoh Sa
:04	Aifat Selatan
2001	Kisor
2002	Sorry
