61	Kalimantan Barat
.01	Sambas
:01	Sambas
2001	Dalam Kaum
2002	Lubuk Dagang
2003	Tanjung Bugis
2004	Pendawan
2005	Pasar Melayu
2006	Durian
2007	Lorong
2008	Jagur
2009	Tumuk Manggis
2010	Tanjung Mekar
2011	Sebayan
2012	Kartiasa
2013	Saing Rambi
2014	Lumbang
2015	Sungai Rambah
2023	Gapura
2024	Sumber Harapan
2029	Semangau
:02	Teluk Keramat
2001	Sungai Kumpai
2002	Sekura
2003	Tri Mandayan
2004	Pedada
2005	Lela
2006	Puringan
2007	Berlimang
2008	Sungai Baru
2009	Sengawang
2010	Teluk Kaseh
2011	Sepadu
2012	Tambatan
2013	Kubangga
2020	Sungai Serabek
2021	Sayang Sedayu
2022	Pipit Teja
2024	Matang Segantar
2025	Mulia
2026	Teluk Kumbang
2027	Samustida
2028	Tanjung Kerucut
2029	Sebagu
2030	Mekar Sekuntum
2031	Kuala Pangkalan Keramat
2032	Sabing
:03	Jawai
2001	Sarang Burung Danau
2002	Sungai Nilam
2003	Sarang Burung Kolam
2004	Sarang Burung Usrat
2005	Sarang Burung Kuala
2006	Pelimpaan
2007	Parit Setia
2008	Bakau
2009	Sungai Nyirih
2010	Sentebang
2011	Dungun Laut
2021	Lambau
2022	Mutus Darussalam
:04	Tebas
2001	Tebas Kuala
2002	Tebas Sungai
2003	Sempalai
2004	Bekut
2005	Seberkat
2006	Sejiram
2007	Makrampai
2008	Mekar Sekuntum
2009	Mensere
2010	Pusaka
2011	Segedong
2012	Sungai Kelambu
2013	Serumpun Buluh
2014	Pangkalan Kongsi
2015	Dungun Perapakan
2016	Batu Makjage
2017	Serindang
2018	Bukit Sigoler
2019	Matang Labong
2020	Maktangguk
2021	Segarau Parit
2022	Maribas
2023	Seret Ayon
:05	Pemangkat
2001	Pemangkat Kota
2002	Harapan
2003	Penjajap
2005	Jelutung
2013	Perapakan
2016	Sebatuan
2017	Gugah Sejahtera
2018	Lonam
:06	Sejangkung
2001	Sulung
2002	Penakalan
2003	Sekuduk
2004	Setalik
2005	Parit Raja
2006	Piantus
2007	Perigi Landu
2008	Sendoyan
2009	Senujuh
2010	Perigi Limus
2011	Semangga
2012	Sepantai
:07	Selakau
2001	Semelagi Besar
2002	Sungai Daun
2003	Sungai Rusa
2004	Sungai Nyirih
2005	Kuala
2006	Parit Baru
2007	Twi Mentibar
2008	Bentunai
2013	Pangkalan Bemban
2014	Parit Kongsi
2015	Gayung Bersambut
:08	Paloh
2001	Sebubus
2002	Nibung
2003	Malek
2004	Tanah Hitam
2005	Matang Danau
2006	Kalimantan
2007	Temajuk
2008	Mentibar
:09	Sajingan Besar
2001	Kaliau'
2002	Sebunga
2003	Santaban
2004	Senatab
2005	Sungai Bening
:10	Subah
2001	Balai Gemuruh
2002	Sungai Sapa'
2003	Madak
2004	Sabung
2005	Tebuah Elok
2006	Sungai Deden
2007	Bukit Mulya
2008	Mukti Raharja
2009	Sempurna
2010	Mensade
2011	Karaban Jaya
:11	Galing
2001	Sagu
2002	Sungai Palah
2003	Galing
2004	Tempapan Kuala
2005	Tempapan Hulu
2006	Ratu Sepudak
2007	Tri Kembang
2008	Tri Gadu
2009	Teluk Pandan
2010	Sijang
:12	Tekarang
2001	Tekarang
2002	Merubung
2003	Cepala
2004	Sari Makmur
2005	Rambayan
2006	Sempadian
2007	Matang Segarau
:13	Semparuk
2001	Singa Raya
2002	Semparuk
2003	Sepinggan
2004	Sepadu
2005	Seburing
:14	Sajad
2001	Jirak
2002	Tengguli
2003	Mekar Jaya
2004	Beringin
:15	Sebawi
2001	Rantau Panjang
2002	Tebing Batu
2003	Sebawi
2004	Sepuk Tanjung
2005	Sebangun
2006	Sempalai Sebedang
2007	Tempatan
:16	Jawai Selatan
2001	Jawai Laut
2002	Jelu Air
2003	Matang Terap
2004	Suah Api
2005	Sari Laba A
2006	Sari Laba B
2007	Semperiuk A
2008	Semperiuk B
2009	Sabaran
:17	Tangaran
2001	Tangaran
2002	Simpang Empat
2003	Merabuan
2004	Semata
2005	Merpati
2006	Pancur
2007	Arung Parak
2008	Arung Medang
:18	Salatiga
2001	Parit Baru
2002	Sungai Toman
2003	Serunai
2004	Serumpun
2005	Salatiga
:19	Selakau Timur
2001	Gelik
2002	Seranggam
2003	Selakau Tua
2004	Buduk Sempadang
.02	Mempawah
:01	Mempawah Hilir
2001	Sengkubang
2002	Penibung
2003	Pasir
1006	Tanjung
1007	Tengah
1009	Terusan
2013	Kuala Secapah
2015	Malikian
:06	Toho
2001	Toho Ilir
2002	Pak Laheng
2003	Kecurit
2004	Terap
2005	Sepang
2006	Pak Utan
2007	Benuang
2008	Sambora
:07	Sungai Pinyuh
2001	Sungai Rasau
2002	Sungai Bakau Besar Darat
2003	Sungai Purun Kecil
2004	Sungai Bakau Besar Laut
2005	Sungai Batang
2006	Peniraman
2007	Nusapati
2008	Galang
1011	Sungai Pinyuh
:08	Siantan
2001	Wajok Hilir
2002	Sungai Nipah
2006	Peniti Luar
2009	Wajok Hulu
2010	Jungkat
:12	Sungai Kunyit
2001	Sungai Duri I
2002	Sungai Duri II
2003	Bukit Batu
2004	Sungai Bundung Laut
2005	Sungai Kunyit Laut
2006	Sungai Kunyit Dalam
2007	Sungai Kunyit Hulu
2008	Sungai Limau
2009	Sungai Dungun
2010	Mendalok
2011	Semparong Parit Raden
2012	Semudun
:15	Segedong
2001	Peniti Besar
2002	Sungai Purun Besar
2003	Parit Bugis
2004	Peniti Dalam I
2005	Peniti Dalam II
2006	Sungai Burung
:16	Anjongan
1001	Anjungan Melancar
2002	Anjungan Dalam
2003	Kepayang
2004	Pak Bulu
2005	Dema
:17	Sadaniang
2001	Sekabuk
2002	Pentek
2003	Bum-bun
2004	Amawang
2005	Ansiap
2006	Suak Barangan
:18	Mempawah Timur
